Height,Width,Length,Colour Scheme,Maker Elf ID,Checker Elf ID,Defective
6.22,3.02,13.48,Purple,4,9,False
3.45,1.97,11.5,Pink,7,1,False
8.65,2.61,10.44,Blue,3,7,False
2.07,2.41,14.33,Yellow,6,6,False
8.34,2.3,14.09,Yellow,1,13,False
9.22,2.3,15.57,Pink,11,9,False
9.92,2.5,4.5,Purple,10,13,True
8.51,2.75,15.12,Pink,12,17,True
8.97,2.67,12.71,Orange,11,12,False
9.25,1.42,14.97,Pink,6,7,False
4,3.03,13.83,Yellow,11,6,False
6.7,2.33,13.88,Purple,5,11,False
4.48,2.22,11.1,Pink,2,8,False
2.91,3.58,8.74,Red,1,7,False
8.26,3.57,4.02,Green,9,2,True
7.01,1.96,11.93,Purple,12,5,False
4.16,4.91,4.25,Pink,11,12,True
11.58,3.85,12.37,Blue,11,9,True
4.01,2.91,14.78,Pink,2,7,False
4.09,1.79,12.94,Purple,4,14,False
8.67,5.35,8.14,Blue,14,18,True
2.19,1.66,13.12,Yellow,3,6,False
7.88,2,10.82,Purple,8,4,False
8.67,3.85,13.28,Pink,8,14,False
2.27,2.07,13.02,Purple,8,6,False
7.89,1.05,15.98,Orange,5,9,False
9.46,3.29,10.14,Yellow,2,10,False
5.3,3.98,12.1,Blue,11,4,False
7.43,2.16,12.83,Blue,9,11,False
2.43,3.72,10.89,Green,12,2,False
7.34,2.04,10.9,Green,15,7,False
7.12,2.03,10.16,Pink,13,3,False
9.82,1.01,12.3,Blue,10,15,True
3.94,3.23,14.65,Green,3,1,False
2.18,2.61,10.04,Green,6,4,False
5.55,2.39,9.33,Pink,3,9,False
3.42,2.36,15.44,Red,11,2,False
8.32,1.05,15.73,Yellow,11,9,False
7.25,1.81,14.46,Red,6,5,False
6.97,1.01,9.38,Purple,6,8,False
2.43,3.34,15.77,Green,3,3,False
6.44,1.16,15.53,Pink,13,5,False
5.16,1.55,13.54,Blue,9,9,False
4.52,1.41,14.54,Pink,9,4,False
6.22,2.23,14.78,Green,4,5,False
2.06,2.51,9.62,Green,11,4,False
5.63,2.95,13.94,Pink,9,3,False
4.4,1.09,8.61,Red,15,13,True
3.64,2.9,8.53,Yellow,10,14,False
8.11,3.21,14.8,Pink,14,14,True
4.77,3.97,14.19,Orange,14,2,False
9.28,2.85,14.93,Yellow,8,4,False
11.62,1.22,13.85,Pink,14,16,True
3.07,2.76,9.63,Pink,7,8,False
7.44,1.44,14.63,Blue,8,1,False
7.23,3.58,15.68,Orange,2,15,False
6.87,1.25,9.9,Blue,8,8,False
9.25,1.95,10.77,Blue,12,14,False
9.88,1.3,15.83,Pink,11,10,False
4.58,2.8,12.36,Orange,1,6,False
9.18,2.36,14.71,Blue,5,10,False
2.98,3.85,11.44,Purple,5,6,False
5.26,3.1,11.57,Red,6,9,False
5.74,2.01,8.77,Pink,15,1,False
8.78,2.07,8.9,Blue,7,6,False
8.95,3.77,9.18,Yellow,10,4,False
7.04,2.07,8.89,Purple,3,6,False
2.53,3.16,9.66,Red,13,5,False
3.24,4.54,13.98,Purple,10,8,True
3.15,2.13,15,Red,13,13,False
8.01,4.07,7.45,Blue,12,14,True
3.1,3.65,11.76,Blue,4,3,False
6.07,1.77,11.1,Pink,2,9,False
6.97,3.6,10.14,Pink,2,4,False
3.34,3.14,8.42,Green,4,7,False
6.05,2.53,12.78,Purple,13,9,False
6.88,3.12,8.39,Purple,13,9,False
9.08,3.67,12.11,Red,8,12,False
7.03,3.51,10.14,Blue,7,1,False
4.37,1.23,13.96,Orange,3,8,False
11.96,3.11,4.11,Blue,17,16,True
9.52,2.61,15.38,Red,7,6,False
8.7,2.83,14.93,Orange,18,9,True
7.05,3.16,8.28,Orange,9,14,False
3.71,2.62,9.88,Red,12,6,False
8.76,1.63,14.99,Yellow,4,15,False
7.82,2.54,14.86,Green,14,3,False
7.96,1.58,13.86,Orange,4,10,False
5.91,1.12,10.49,Green,9,14,False
9.86,3.4,12.79,Blue,12,3,False
7.79,1.72,11.23,Pink,10,12,False
2.88,1.11,14.06,Purple,1,3,True
7.65,2.11,12.16,Pink,10,14,False
6.52,1.79,12.36,Green,12,6,False
3.2,3.01,15.73,Yellow,1,13,False
3.6,2.98,8.42,Green,7,5,False
7.6,1.08,10.56,Pink,13,10,False
6.36,2.71,8.28,Green,5,11,False
3.71,3.87,8.29,Purple,3,13,False
7.46,2.88,9.32,Pink,1,4,False
2.54,2.01,14.67,Blue,7,3,False
7.86,5.8,6.42,Green,8,13,True
6.8,3.14,9.36,Orange,5,2,False
5.75,2.16,13.05,Blue,11,9,False
6.14,1,14.24,Orange,13,5,False
7.65,1.49,14.37,Pink,13,15,False
5.09,2.28,11.71,Green,13,11,False
9.63,2.85,8.33,Purple,14,11,True
7.49,2.45,8.95,Green,5,4,True
3.09,3.39,10.42,Orange,7,14,False
2.38,1.34,12.49,Blue,3,5,False
4.82,2.03,12.34,Yellow,3,6,False
5.65,2.03,15.06,Pink,12,1,False
8.07,2.29,8.98,Green,5,4,False
4.51,3.48,8.82,Green,7,11,False
8.87,3.6,9.73,Yellow,3,13,False
11.02,3.74,5.47,Red,15,12,True
6.63,3.63,12.19,Purple,3,1,False
9.02,2.16,12.6,Green,8,13,False
4.99,1.32,13.07,Pink,13,10,False
8.14,3.76,9.79,Orange,11,15,True
7.91,4.12,8.08,Yellow,10,11,True
6.82,1.65,10.56,Orange,8,6,False
8.48,5.27,8.28,Orange,8,13,True
4.51,1.35,10.63,Green,8,10,False
3.67,1.28,8.96,Yellow,13,1,False
4.36,3.13,11.03,Orange,13,3,False
6.42,3.11,10.31,Yellow,6,7,False
8.28,3.17,13.96,Red,11,12,False
11.51,5.24,11.5,Green,12,15,True
8.82,1.14,15.2,Red,10,15,False
8.09,2.95,9.5,Purple,10,3,True
9.13,3.72,15.4,Yellow,9,14,False
4.34,3.93,12.17,Blue,1,15,False
4.58,1.4,11.35,Green,7,5,False
4.44,1.09,13.57,Yellow,11,13,False
4.46,3.95,14.03,Green,13,12,False
8.27,2.58,11.17,Pink,14,15,False
6.11,2.09,11.87,Blue,2,9,False
5.55,1.75,12.91,Red,8,11,False
9.44,1.79,12.63,Green,3,7,False
4.73,1.89,12.74,Purple,5,14,False
4.77,2.61,12.22,Red,10,14,False
6.94,1.24,12.31,Red,1,4,False
5.96,4.47,5.12,Yellow,5,8,True
3.85,1.72,4.12,Orange,16,12,True
5.67,1.34,13.8,Red,9,3,False
9.22,1.46,15.02,Purple,13,10,False
4.94,2.53,8.42,Purple,5,5,False
7.32,3.62,9.33,Red,11,10,False
3.17,1.07,14.93,Orange,6,12,False
6.66,1.82,11.08,Green,9,15,False
8.32,2.01,8.71,Orange,2,19,True
6.86,2.37,8.49,Blue,12,7,False
4.21,1.7,13.1,Red,9,7,False
8.45,5.82,11.68,Orange,13,18,True
6.33,2.02,13.8,Pink,4,10,False
8.99,3.88,15.19,Yellow,15,8,False
10.97,2.99,15.34,Blue,7,6,True
2.37,3.34,14.05,Orange,9,6,False
10.33,3.92,14.18,Pink,3,15,True
2.61,2.42,9.43,Green,6,1,False
7.34,5.49,13.3,Purple,11,16,True
8.21,2.56,11.43,Blue,4,7,False
8.82,3.13,14.45,Pink,11,4,True
11.65,3.69,15.98,Blue,7,11,True
2.33,3.32,15.84,Pink,4,1,False
3.84,2.95,13.48,Pink,12,14,False
7.47,1.6,14.69,Pink,13,12,False
8.31,3.26,8.99,Green,15,4,False
2.12,3.03,8.76,Purple,15,14,False
6.72,1.83,10.83,Pink,18,19,True
9.87,3.05,13.63,Purple,2,2,False
9.98,3.85,4.27,Red,17,18,True
6.87,1.14,15.27,Green,14,9,False
5.84,1.79,11.4,Purple,6,10,False
10.64,1.24,14.87,Green,12,9,True
3.34,2.9,14.72,Yellow,12,14,False
9.28,2.24,15.59,Blue,9,4,False
7.68,3.88,8.46,Pink,19,11,True
4.72,2.93,12.74,Green,1,5,False
7.48,3.94,12.78,Blue,8,11,False
5.37,2.83,15.34,Blue,2,5,False
5.62,3.66,11.55,Green,13,5,False
2.74,2.02,7.47,Blue,6,14,True
7.29,2.71,11.29,Yellow,12,7,False
4.21,1.93,9.2,Purple,5,1,False
4.51,2.73,14.69,Blue,7,1,False
4.86,2.73,10.47,Orange,8,8,False
5.59,3.51,10.56,Yellow,13,13,False
8.19,2.67,11.96,Pink,12,9,False
6.2,3.91,15.95,Red,2,15,False
8.44,3.56,15.93,Yellow,12,1,True
11.08,3.96,9.32,Purple,8,10,True
9.17,1.09,8.6,Purple,12,11,False
9.4,2.69,12.91,Purple,4,13,False
2.79,3.47,13.61,Blue,5,1,False
6.89,2.59,13.48,Pink,15,11,False
2.44,2.27,8.12,Orange,4,2,False
8.07,2.13,11.33,Blue,1,4,False
6.4,3.27,15.32,Pink,9,10,False
5.89,2.4,8.73,Red,4,11,False
5.47,2.94,10.23,Yellow,11,5,False
8.28,4.14,9.84,Red,12,8,True
6.35,2.09,15.7,Purple,12,1,False
9.91,2.89,12.03,Red,10,8,True
9.93,2.61,8.25,Purple,5,5,False
4.07,2.84,11.1,Blue,1,3,False
3.58,3.87,12.06,Pink,13,15,False
4.94,2.11,15.54,Purple,9,15,False
3.08,2.1,11.12,Purple,13,9,False
4.09,3.02,11.52,Orange,6,12,False
6.71,2.29,9.49,Pink,1,6,False
8.7,3.64,8.45,Pink,11,14,False
5.15,3.66,13.8,Pink,3,5,False
4.45,3.51,4.87,Orange,14,1,True
8.5,2.44,13.65,Pink,1,3,False
7.28,1.79,15.81,Red,9,1,False
3.68,2.31,14.62,Orange,7,12,False
7.12,1.37,11.04,Purple,11,11,False
7.27,3.94,11.98,Red,6,19,True
4.85,2.46,11.76,Yellow,15,9,False
3.99,1.33,15.72,Orange,8,1,False
2.12,3.33,14.24,Yellow,7,1,False
9.15,3.21,13.07,Green,14,8,False
10.4,3.63,5.27,Purple,4,18,True
8.37,1.09,11.6,Purple,13,5,False
8.69,2.28,8.1,Orange,15,6,False
9.64,1.25,14.83,Purple,2,1,False
10.26,3.9,15.5,Blue,4,14,True
7.03,1.79,11.98,Blue,8,7,False
9.19,1.84,12.77,Blue,6,1,False
5.32,1.96,12.94,Blue,5,11,True
2.52,3.73,12.23,Red,6,5,False
3.67,1.95,10.55,Green,11,13,False
5.22,2.61,14.26,Red,14,7,False
8.54,3.86,8.09,Purple,3,3,False
9.74,2.51,13.63,Blue,6,5,False
3.84,2.29,13.18,Green,8,9,False
10.5,3.44,7.57,Red,5,3,True
3.94,3.19,11.89,Blue,2,5,False
3.58,1.94,15.13,Red,2,6,False
6.57,2.66,14.19,Yellow,14,6,False
7.98,3.23,13.11,Yellow,14,13,False
7.63,1.59,9.11,Pink,10,1,True
6.3,2.28,9.56,Purple,14,14,False
5.46,1.01,11.72,Yellow,13,14,False
5.73,1.64,13.3,Orange,7,10,False
3.85,2.16,14.35,Pink,11,9,False
5.74,1.55,9.04,Blue,10,8,False
4.82,2.56,8.61,Purple,13,11,False
7.95,3.25,12.25,Yellow,12,3,False
4.9,3.54,12.98,Red,13,8,False
4.68,2.5,12.24,Green,5,2,False
9.97,2.9,8.1,Red,15,1,True
9.61,3.75,12.27,Yellow,3,19,True
9.52,3.24,8.78,Yellow,15,9,False
5.97,3.82,13.96,Purple,13,13,False
8.84,2.03,12.02,Orange,15,15,False
5.8,1.17,11.48,Orange,14,11,False
10.34,2.01,9.25,Purple,18,14,True
8.1,2.07,15.17,Orange,13,10,False
5.49,1.51,8.81,Green,9,2,False
7.63,2.08,8.51,Yellow,1,12,False
8.57,3.31,12.79,Yellow,11,13,False
8.7,2.49,10.7,Purple,15,12,False
4.85,1.07,12.5,Green,3,5,False
8.82,2.76,14.03,Green,14,15,False
8.91,1.85,14.41,Purple,13,1,False
8.09,3.5,13.25,Purple,3,13,True
7.17,1.15,9.2,Green,6,7,True
3.4,2.77,10.5,Red,13,15,False
8.05,2.91,10.6,Yellow,15,7,False
7.52,2.77,8.01,Purple,9,3,False
3.37,1.55,11.94,Blue,5,8,False
5.88,2.07,13.47,Orange,7,6,False
11.82,4.09,10.4,Pink,9,15,True
8.91,1.44,10.86,Pink,7,1,False
8.85,2.77,14.94,Purple,13,7,False
2.59,1.54,9.22,Orange,2,6,False
7.68,2.9,9.25,Red,9,14,False
8.75,3.67,11.1,Pink,1,7,False
2.67,2.66,12.38,Yellow,9,14,False
2.1,1.88,12.15,Orange,1,2,False
7.03,2.75,11.28,Orange,13,8,False
3.88,3.9,15.4,Orange,14,15,False
8.26,5.4,10.03,Blue,2,1,True
5.94,3.05,8.43,Blue,13,7,False
3.81,2.96,15.88,Orange,8,10,False
2.47,2.53,12.32,Yellow,12,3,False
11.36,4.88,9.15,Red,11,14,True
3.59,1.73,8.73,Green,5,13,False
9.7,1.9,13.12,Red,8,9,False
11.72,1.24,8.9,Red,5,2,True
9.06,1.26,15.04,Purple,11,8,True
7.76,1.81,12.02,Red,9,11,False
9.79,3.8,11.75,Purple,13,13,False
4.87,3.86,11.8,Green,14,10,False
5.29,2,13.85,Green,12,5,False
4.36,1.85,11.84,Purple,10,13,False
2.94,2.34,14.33,Pink,7,2,False
4.2,1.69,15.91,Pink,15,15,True
8.21,2.93,9.51,Purple,6,6,False
6.93,5.41,14.41,Blue,7,9,True
5.96,3.12,13.26,Purple,12,8,False
7.97,1.9,11.51,Pink,15,12,False
2.6,1.35,9.03,Blue,2,16,True
5.06,3.39,12.06,Green,14,9,False
8.93,1.97,13.82,Orange,3,5,False
9.94,3.87,13.6,Blue,12,2,True
7.2,5.11,8.98,Purple,3,12,True
7.67,4.34,8.44,Blue,14,10,True
3.62,3.39,9.77,Pink,12,10,False
6.81,2.94,8.54,Yellow,10,2,True
8.76,2.02,11.38,Yellow,3,7,False
7.65,3.63,12.89,Green,7,7,False
3.99,1.82,8.31,Yellow,1,4,False
4,2.54,14.26,Orange,8,15,False
5.08,1.92,11.44,Red,4,12,False
2.69,2.47,13.97,Orange,1,8,False
9.25,2.45,10.71,Red,1,14,False
7.38,1.28,11.7,Blue,1,12,False
2.05,3.84,13.87,Yellow,5,6,False
3.77,2.38,11.62,Red,3,5,False
6.08,1.71,13.54,Green,9,7,False
5.96,3.38,14.6,Orange,2,11,False
9.02,2.13,11.67,Purple,5,6,False
7.48,3.53,10.9,Green,8,15,False
4.74,1.4,12.89,Purple,15,1,False
3.3,3.96,12.6,Yellow,14,11,False
6.54,1.42,10.37,Green,10,14,False
2.83,4.21,7.51,Green,13,10,True
9.94,2.83,13.42,Pink,5,14,False
8.73,3.16,8.28,Yellow,15,10,False
2,3.49,16,Green,13,4,False
3.72,1.51,12.54,Pink,8,11,False
2.15,1.13,8.63,Yellow,5,4,False
2.05,2.62,9.01,Orange,9,3,False
7.47,1.18,15.65,Yellow,9,11,False
6.49,1.96,14.84,Blue,1,9,False
7.33,3.59,8.51,Orange,3,14,False
4.47,2.43,8.45,Orange,15,8,False
11.18,5.79,5.45,Green,1,15,True
6.97,3.39,9.76,Pink,9,15,False
3.58,2.85,9.54,Purple,11,18,True
10.82,5.92,13.22,Yellow,8,12,True
4.56,1.55,14.67,Pink,14,3,False
9.79,1.28,10.51,Orange,9,17,True
8.37,3.21,8.16,Blue,11,14,True
3.61,1.02,12.88,Orange,7,1,False
9.59,1.01,10.1,Purple,13,6,True
7.96,2.1,15.01,Purple,8,6,False
9.21,3.36,8.42,Red,7,1,False
4.25,2.32,9.77,Purple,13,1,False
2.58,1.31,9.66,Red,1,11,False
5.76,4.61,8.52,Purple,6,12,True
7.25,1.21,14.67,Purple,1,8,False
5.76,1.57,15.63,Orange,10,9,False
4.13,1.13,13.97,Orange,7,11,False
7.56,3.97,13.11,Blue,11,9,False
8.86,1.81,8.98,Blue,1,10,False
3.24,3.09,12.86,Blue,15,10,False
2.21,2.75,9.66,Yellow,1,12,False
2.98,3.27,14.43,Orange,15,7,False
5.07,2.11,13.26,Green,10,1,False
6.19,3.16,9.62,Green,15,5,False
8.36,3.55,13.24,Yellow,14,10,True
7.95,2.61,9.68,Pink,4,2,False
2.03,2.63,13.51,Pink,7,1,False
5.97,4.37,9.65,Purple,2,7,True
5.72,1.41,14.61,Purple,2,5,False
7.31,2.99,13.83,Pink,2,9,False
3.98,3.67,14.77,Green,13,10,False
3.66,1.76,15.79,Blue,3,1,False
9.59,3.61,15.41,Purple,3,3,False
4.96,2.45,10.6,Orange,5,3,False
8.2,3.7,8.31,Purple,12,10,False
4.17,1.36,11.88,Red,14,5,False
8.94,2.79,9.03,Pink,9,12,False
4.04,2.71,11.04,Blue,1,1,False
6.8,2.51,15.99,Yellow,11,3,False
8.96,1.84,14.21,Blue,10,7,False
4.27,1.12,13.35,Blue,14,15,False
11.49,2.3,11.01,Orange,14,12,True
6.41,1.77,13.63,Blue,5,9,False
8.14,1.41,11.02,Red,15,5,False
2.25,3.29,14.67,Orange,8,13,False
9.01,2.88,9.24,Blue,6,9,False
7.64,1.56,8.17,Orange,5,11,False
4.13,2.55,14.76,Yellow,2,12,False
8.49,1.86,15.12,Blue,2,15,False
9.86,3.45,15.31,Green,12,13,False
6.75,1.75,11.46,Green,4,11,False
6.52,3.81,10.18,Yellow,15,11,False
5.25,3.59,14.15,Orange,15,1,False
6.27,3.77,13.57,Blue,9,13,False
4,3.14,10.91,Purple,3,11,False
6.56,3.22,9.09,Green,15,15,False
6.31,2.16,8.12,Yellow,1,2,False
8.94,2.02,15.79,Yellow,12,11,True
3.34,1.86,14.86,Blue,6,11,False
3.97,3.04,10.65,Blue,11,14,False
6.46,1.81,13.31,Green,14,12,True
9.56,2.83,8.72,Purple,5,12,False
2.81,2.28,9.87,Red,2,11,False
3.27,4.58,4.02,Orange,14,15,True
3.42,3.72,8.37,Orange,7,3,True
4.61,3.44,15.4,Pink,14,2,False
9.37,3.37,10.63,Yellow,2,12,False
4.74,3.09,9.44,Purple,9,9,False
5.22,3.76,14.03,Yellow,1,3,False
7.18,1.24,13.99,Red,8,3,False
5.85,2.97,10.24,Yellow,12,13,True
2.61,1.7,14.87,Red,14,6,False
8.21,1.34,14.1,Green,4,3,False
7.72,3.35,9.57,Blue,7,13,False
5.68,2.41,4.94,Pink,7,10,True
6.55,1.34,14.54,Blue,10,11,False
7.41,1.1,13.75,Red,6,4,False
3.03,2.45,12.24,Purple,3,10,False
5.66,2.8,15.93,Orange,6,4,False
5.25,2.08,8.83,Purple,8,3,False
6.52,3.82,8.22,Blue,14,11,False
9.86,2.05,6.33,Pink,16,2,True
9.06,3.59,10.08,Blue,8,11,False
5.8,2.44,10.02,Red,9,14,False
4.66,2.04,10.39,Purple,9,15,False
4.66,1,10.49,Red,9,11,False
2.28,4.14,15.13,Pink,13,11,True
6.04,2.75,15.09,Pink,14,19,True
3.24,2.77,13.54,Yellow,7,3,False
3.95,3.05,12.64,Blue,5,11,False
6.49,1.02,11.04,Pink,3,14,False
9.22,3.52,8.91,Purple,2,8,True
7.01,1.92,11.21,Blue,1,3,False
9.01,3.09,12.62,Pink,12,14,False
6.65,2.25,9.58,Green,11,13,True
2.24,1.39,12.17,Pink,1,14,False
3.42,5.13,10.09,Red,15,15,True
7.45,1.51,15.92,Yellow,7,9,False
3.62,2.72,13.66,Purple,10,3,False
9.42,3.53,14.71,Yellow,11,13,False
2.8,2.42,9.05,Purple,4,15,False
9.99,3.09,12.58,Blue,8,2,False
6.74,1.39,14.7,Orange,3,15,False
7.44,3.11,14.78,Pink,11,10,False
4.13,3.7,10.34,Blue,4,6,False
8.39,4,13.76,Orange,12,11,False
8.98,1.11,8.81,Blue,6,6,False
6.81,1.61,9.4,Yellow,8,11,False
7.81,2.09,9.52,Green,14,6,False
4.8,1.32,11.57,Purple,13,14,False
9.9,4.74,13.44,Yellow,3,13,True
7.97,2.92,13.14,Orange,4,13,False
4.5,3.65,11.61,Green,7,4,True
7.07,3.64,13.74,Red,3,4,False
9.84,1.78,14.37,Blue,3,10,True
3.32,1.05,14.81,Blue,6,11,False
7.83,2.69,12.81,Green,2,12,False
8.47,3.95,14.45,Red,10,11,False
3.17,1,10.81,Pink,9,8,False
8.88,2.41,8.13,Pink,15,15,False
11.32,2.43,8.76,Yellow,14,11,True
8.64,1.08,12.07,Purple,12,11,False
3.84,2.43,8.36,Orange,13,9,False
7.07,1.34,8.31,Blue,9,8,False
2.96,3.92,10.81,Red,11,7,False
4.59,2.02,12.52,Yellow,12,9,False
5.66,1.22,8.97,Yellow,6,10,False
8.69,1.09,8.92,Purple,1,12,True
5.78,3.56,11.85,Blue,7,5,True
6.04,3.05,10.27,Purple,18,4,True
7.51,3.95,14.79,Yellow,13,6,False
7.32,3.6,11.96,Pink,6,8,False
3.61,1.02,11.61,Green,14,15,False
4.84,1.17,8.23,Pink,5,15,False
6.75,1.2,13.45,Yellow,8,10,False
5.06,2.9,15.96,Green,14,12,False
6.01,2.97,14.11,Red,3,14,False
4.33,1.49,11.93,Yellow,5,7,False
3.51,1.21,11.19,Orange,8,13,False
8.52,1.26,10.02,Blue,10,15,False
3.32,2.21,15.05,Yellow,12,15,False
9.33,2.57,11.67,Blue,13,10,False
9,2.63,12.89,Red,3,12,False
5.07,2.03,9.63,Green,12,5,False
8.93,4.67,8.19,Green,13,13,True
2.51,1.79,14.71,Pink,14,2,True
8.25,2.76,10.91,Orange,11,7,True
6.89,1.44,11.57,Red,8,10,False
7.51,1.92,10.99,Yellow,10,3,False
4.98,2.48,9.07,Pink,2,5,False
8.69,2.89,9.96,Pink,14,11,False
7.62,2.07,15.94,Green,3,3,False
4.14,3.94,15.78,Blue,12,5,False
7.63,1.27,11.15,Orange,8,1,False
2.32,1.96,9.1,Green,3,4,False
2.26,3.66,9.78,Pink,3,10,False
9.59,2.89,9.2,Pink,5,11,True
6.39,3.98,14.15,Purple,2,15,False
9.56,3.59,13.34,Blue,15,14,False
2.67,3.79,10.25,Purple,5,9,False
6.64,1.47,10.35,Pink,13,7,False
4.48,3.26,14.07,Yellow,9,1,False
6.13,3.85,14.14,Pink,10,12,False
5.13,2.54,15.55,Orange,2,11,False
7.57,3.12,14.67,Green,1,8,False
9.13,2.5,8.88,Red,10,7,False
7.75,1.67,11.01,Green,11,8,False
6.93,1.44,11,Orange,11,14,True
5.12,2.43,13.8,Orange,10,11,False
7.01,2.12,8.85,Green,3,5,False
6.53,1.34,15.59,Blue,8,6,False
2.69,2.78,12.51,Green,15,14,False
9.29,3.37,12.21,Blue,10,7,False
4.82,5.81,9.18,Pink,6,10,True
5.37,3.21,10.97,Green,7,2,False
9.09,2.55,8.56,Green,8,13,False
5.33,3.19,13.03,Green,5,3,False
7.82,2.2,10.13,Pink,5,12,False
8.13,3.94,10.03,Orange,12,10,True
7.46,2.27,14.92,Purple,15,13,False
7.54,1.99,8.8,Red,1,14,False
5.32,2.06,8.03,Blue,12,14,False
5.59,2.57,15.59,Blue,3,12,False
5.5,1.2,11.99,Orange,2,5,False
5.81,3.61,15.18,Purple,13,4,False
3.77,3.81,15.16,Yellow,3,1,False
6.74,3.6,11.48,Orange,9,1,False
8.14,1.09,11.51,Blue,6,12,True
3.72,2,14.43,Pink,13,11,False
4.9,3.53,9.46,Purple,3,6,False
5.85,2.41,10.35,Purple,9,11,False
4.68,2.83,10.99,Red,13,2,False
6.78,1.21,8.88,Red,6,12,False
6.89,1.43,10.9,Orange,12,15,False
9.41,3.2,11.01,Blue,15,11,True
3.95,1.83,14.92,Purple,5,8,False
4.52,2.43,10.49,Green,9,7,False
2.98,3.46,10.84,Purple,1,2,False
3.63,1.88,15.87,Red,7,10,True
8.76,3.68,11.21,Orange,11,4,False
6.73,3.46,8.62,Pink,9,9,False
9.52,3.21,14.46,Yellow,5,4,False
8.01,2.15,12.7,Yellow,13,10,False
8.56,3.48,10.18,Pink,15,4,True
9.09,2.78,12.92,Pink,15,14,False
8.94,1.87,11.61,Blue,3,2,False
5.2,3.91,10.71,Yellow,9,15,False
3.38,2.25,10.88,Red,9,5,False
8.89,3.3,10.08,Yellow,16,19,True
7.13,2.26,13.43,Blue,9,8,False
5.07,1.67,12.71,Blue,13,9,False
2.97,3.31,13.17,Green,8,13,False
3.38,1.06,8.16,Purple,13,8,False
7.54,2.46,10.59,Red,11,13,True
5.35,3.14,13.83,Purple,1,13,False
8.46,1.96,14.8,Purple,11,10,False
9.19,1.73,15.89,Orange,14,2,False
2.11,2.69,8.78,Green,8,1,False
9.94,2.21,9.25,Pink,8,9,False
6.69,3.6,11.14,Red,7,14,False
8.48,2.16,13.39,Orange,7,10,False
9.25,3.92,12.87,Red,2,7,False
8.89,1.39,9.24,Purple,13,3,False
2.66,3.65,15.36,Yellow,2,7,True
5.36,3.21,9.69,Pink,4,3,False
9.56,2.58,9.79,Red,5,2,False
6.29,2.24,8.91,Blue,1,7,False
3.02,1.52,13.1,Orange,9,12,False
4.65,3.84,13.38,Purple,2,5,False
8.28,1.06,10.77,Orange,11,6,False
4.06,1.7,12.8,Red,6,6,False
7.61,2.46,12.93,Green,4,5,False
11.94,1.66,13.86,Yellow,4,9,True
8.42,1.64,9.43,Pink,11,15,True
3.4,4.64,11.46,Pink,11,5,True
8.62,1.42,15.68,Yellow,12,1,False
6.38,1.64,9.82,Pink,11,3,False
3.95,1.26,9.59,Green,12,1,False
4.82,1.42,8.3,Blue,6,7,False
3.99,2.62,10.24,Green,8,12,False
3.42,2.87,10.01,Yellow,7,3,True
9.76,1.93,10.16,Green,10,2,False
8.17,2.13,9.87,Green,6,15,True
10.85,3.35,11.52,Blue,11,16,True
8.39,3.24,13.87,Orange,11,7,False
4.49,1.59,15.1,Orange,7,13,True
10.19,3.04,9.85,Pink,6,16,True
7.02,2.41,15.07,Blue,4,1,False
4.93,2.53,9.35,Orange,10,15,True
7.96,2.96,4.4,Orange,10,1,True
9.26,2.23,10.89,Pink,10,4,True
2.42,1.59,10.42,Pink,2,12,False
7.85,2.62,11.03,Orange,14,7,False
6.35,3.03,9.92,Blue,6,3,False
7.03,1.46,13.05,Yellow,1,2,False
2.05,1.21,9.02,Blue,4,8,False
5.4,4.11,6.27,Blue,15,16,True
4.63,3.38,15.94,Orange,5,15,False
5.69,3.66,14.06,Orange,3,12,False
5.9,1.16,9.61,Orange,11,10,False
9.57,2.6,10.97,Orange,7,1,False
5.23,2.46,12.8,Blue,5,2,True
6.25,3.75,9.9,Yellow,10,11,False
10.61,1.08,10.74,Purple,8,1,True
3.47,3.64,12.17,Green,12,3,False
9.66,3.57,12.65,Red,14,6,False
9.21,3.11,14.94,Green,1,14,False
6.85,1.64,13.14,Yellow,11,9,False
9.75,3.56,9.37,Blue,2,3,False
6.75,2.68,5.72,Purple,19,17,True
8.82,3.75,8.04,Orange,12,4,False
5.36,5.17,13.62,Red,19,14,True
7.68,2.72,14.62,Green,5,4,False
9.88,3.54,14.08,Orange,3,1,False
8.64,1.41,9.11,Red,5,1,False
5.75,1.98,12.9,Yellow,15,8,False
5.12,1.22,12.18,Pink,5,12,False
3.32,3.99,11.38,Green,3,7,False
3.42,3.87,8.67,Green,14,13,False
5.05,3.74,11.56,Yellow,2,15,False
7.13,1.44,9.16,Orange,1,7,False
5.89,2.13,9.25,Green,4,9,False
4.59,2.55,11.67,Red,12,6,False
7.79,3.63,9.69,Pink,5,10,False
7.98,3.1,10.24,Purple,7,4,False
9.67,2.91,8.76,Yellow,5,2,False
2.37,2.72,15.09,Purple,4,14,False
5.11,1.48,11.7,Orange,4,8,False
6.18,1.54,12.21,Pink,13,12,False
7.35,3.3,15.46,Purple,2,11,False
2.79,2.94,13.67,Red,2,11,False
5.79,2.33,8.34,Blue,14,8,False
8.35,3.41,14.4,Red,8,5,False
6.88,3.77,8.61,Orange,11,8,True
8.31,3.67,12.47,Blue,14,8,False
6.52,2.6,9.57,Yellow,10,14,False
2.61,2.94,15.14,Orange,11,7,False
