[2023/10/25:16:16:55] 10.10.132.238 ajax.aspnetcdn.com:443 GET / 301 551 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 www.globalsign.com:443 GET /en/ 301 868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.185.225 www.globalsign.com:443 GET /en 200 14998 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.120.75 api.passwordreset.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=Y2I1OTdkNjlkODNmMjRj 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:30] 10.10.120.75 api.passwordreset.microsoftonline.com:443 GET / 200 53068 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.75.132 security.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.140.96 ssw.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.75.132 security.microsoft.com:443 GET / 302 2234 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:30] 10.10.75.132 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:30] 10.10.140.96 ssw.live.com:443 GET / 400 630 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.75.132 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=80ccca67-54bd-44ab-8625-4b79c4dc7775&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DzDG_dUJGNoBNYXkf5bJQXB7cJQ2oSX5rBzBSveQzRBexCxJ2Js-lKJDVz0_OznPWz1noQTVjNmbwRHNl-iFqVVZIymQu7ASs0SB0U2LIKhuXYMtLDRXRP_6gMkstqg-x5DSazHcUKDoKdh1PLxcQNw&response_mode=form_post&nonce=638338461908993156.Y2NlNTUyNmYtYmQ3Yy00NjVlLWJmNjctNGM4NDhjMDc1MzY5YjZmMjkwMDUtZGQwNS00ODFlLWE5MzktYzZhYjc4MDU3OGFi&client-request-id=df44322e-f915-4ded-84c2-68442c69c2fe&redirect_uri=https%3A%2F%2Fsecurity.microsoft.com%2F&x-client-SKU=ID_NET461&x-client-ver=6.22.1.0 200 10410 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=NzViMmEyZDcyOTg3MDVl 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:31] 10.10.140.96 admin.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.140.96 admin.microsoft.com:443 GET / 200 4896 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.116.67 ssw.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.140.96 teams.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.140.96 teams.microsoft.com:443 GET / 200 8630 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.116.67 ssw.live.com:443 GET / 400 630 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.185.225 officecdn.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZDcsV2lsbGlhbSxUb3kg 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:31] 10.10.161.168 logincert.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.161.168 logincert.microsoftonline.com:443 GET / 403 935 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:31] 10.10.120.75 api.passwordreset.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:31] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=UGlyYXRlIEhhdAo0ODI0 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:31] 10.10.120.75 api.passwordreset.microsoftonline.com:443 GET / 200 53070 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZmI2OGZlNjMxNDZhYWJj 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:32] 10.10.116.67 officepreviewredir.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 officepreviewredir.microsoft.com:443 GET / 302 751 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.116.67 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.161.168 dc.services.visualstudio.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 www.office.com:443 GET / 200 42377 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.161.168 dc.services.visualstudio.com:443 GET / 404 392 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.185.225 officecdn.microsoft.com:443 GET / 400 753 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.120.75 yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.120.75 yammer.com:443 GET / 301 376 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.140.96 github.com:80 GET / 301 270 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.120.75 www.yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=MzU4N2Y4ZTEyZmI5MCxD 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:32] 10.10.140.96 github.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.140.96 github.com:443 GET / 200 46783 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.120.75 www.yammer.com:443 GET / 200 3937 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.185.225 cacerts.digicert.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=aGFybG90dGUsUGxheS1E 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:32] 10.10.185.225 cacerts.digicert.com:443 GET / 200 913 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.185.225 c.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.185.225 c.bing.com:443 GET / 403 2222 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.120.75 www.digicert.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 nexus.microsoftonline-p.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=b2ggQmFrZXJ5IFNldApm 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:32] 10.10.116.67 nexus.microsoftonline-p.com:443 GET / 302 1639 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:32] 10.10.140.96 www.digicert.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:32] 10.10.116.67 www.office.com:443 GET /login 302 2541 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.116.67 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.161.168 wus-www.sway-extensions.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.116.67 login.microsoftonline.com:443 GET /common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638338461929965216.N2IxM2EzMTktOGM2MS00YTFlLWE2MGYtNzMzN2Y3YWUzZTI4YTlhYzJmYWItMWEwMi00Y2FkLTg1ZjktN2I0ZDcyYjI2ZjNk&ui_locales=en-US&mkt=en-US&client-request-id=e0188008-fc4e-454e-996d-702040785eab&state=njqVuLLVkMkTf0X8aR9Aavw7RMre4kiyr--PVD3ESde__ixhC5d9WT9VpvYek_nmEXSgzVjxqSFpo98XRly6nEaYJH2yIW1YOTiDvi8mNarW8h3M0aegtXJQS4m7aslRo6OmCC2dfKn-79EJ4Yvk7gTxfRBgzJQjlpXEForEiyAvnlNwV3R6VlXawfPOL0591ABqnFV38T_1LWLw_XlsYR2AcIN_oYcnQRvNSvxvl6bAeaxI7R8ZWvO2QwEZO_NQDlzW0Hm7ng34exe7OaE6vQ&x-client-SKU=ID_NET6_0&x-client-ver=6.30.1.0 200 9868 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=NjE5YTkwZTFmZGVkYzIz 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:33] 10.10.161.168 wus-www.sway-extensions.com:443 GET / 404 358 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 google.com:80 GET / 301 1657 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 www.google.com:80 GET / 302 1788 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 www.google.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.185.225 www.google.com:443 GET /?gws_rd=ssl 200 77985 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZTUxNWM3ZDY4MDRhMDgx 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:33] 10.10.161.168 cdn.uci.officeapps.live.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.120.75 www.digicert.com:443 GET / 200 121646 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.161.168 cdn.uci.officeapps.live.com:443 GET / 400 852 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.140.96 www.digicert.com:443 GET / 200 121660 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=MSxCZW5qYW1pbixTb2Nj 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:33] 10.10.185.225 dc.services.visualstudio.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.116.67 docs.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:33] 10.10.185.225 dc.services.visualstudio.com:443 GET / 404 392 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.116.67 docs.microsoft.com:443 GET / 301 711 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:33] 10.10.116.67 learn.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.120.75 companymanager.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.116.67 learn.microsoft.com:443 GET / 301 1016 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.116.67 learn.microsoft.com:443 GET /en-us/ 200 10983 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZXIgQmFsbApjZTZiNjdk 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:34] 10.10.120.75 companymanager.microsoftonline.com:443 GET / 403 1833 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.161.168 prod.msocdn.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.161.168 prod.msocdn.com:443 GET / 302 976 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.116.67 yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.116.67 yammer.com:443 GET / 301 376 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.161.168 prod.msocdn.com:443 GET /login?ru=%2Fdefault.aspx 302 2497 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.116.67 www.yammer.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.161.168 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.116.67 www.yammer.com:443 GET / 200 3937 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.161.168 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000006-0000-0ff1-ce00-000000000000&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DdyfpCzG_TT4J-hJ8nuD6eNWFzqzK6jvhAEquwWrITNWC3CIFvsaxsJet_QcTsB-CQ43toVFsj5NV-sP75evYYY0t5IihehheHZdUOWo728nN5xFhPJu4oxIubrat_ROD7dhkPMDHJs7NXi3Q7VXxuce-pBSpm93Rq93uwJvNKOQ&response_mode=form_post&nonce=638338461942852371.MGRmZjJkOWYtMDJhYi00NTYwLTgyMjItMzRmOGU3NmRlYjM4MDJiNWI1YjEtMjhkZS00ZGZiLTllOTItNTAwZGYwMWJjOTIx&redirect_uri=https%3A%2F%2Fprod.msocdn.com%2Flanding&ui_locales=en-US&mkt=en-US&client-request-id=aeeecf81-c846-4355-b680-91e796226dec&x-client-SKU=ID_NET472&x-client-ver=6.30.1.0 200 9712 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZWUwZjY5YTM4NDA3NmU3 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:34] 10.10.140.96 flow.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.140.96 flow.microsoft.com:443 GET / 307 488 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.116.67 portal.cloudappsecurity.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.140.96 make.powerautomate.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.140.96 make.powerautomate.com:443 GET / 200 3875 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.116.67 portal.cloudappsecurity.com:443 GET / 200 5062 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=NGI5MjJjZDQ2YixJc2Fi 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:34] 10.10.185.225 account.activedirectory.windowsazure.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:34] 10.10.185.225 account.activedirectory.windowsazure.com:443 GET / 302 1143 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.185.225 account.activedirectory.windowsazure.com:443 GET /r 302 2739 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:34] 10.10.185.225 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.140.96 o15.officeredir.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.120.75 github.com:80 GET / 301 270 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.185.225 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0Mmh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9yHk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABQnRlZ2g3cW1KbFh0WjliU0NyNk5SbWZ6RW9uZmFNdFNIVnVEN0lpeUpndk54WFJPTUlkTnhYTnhxWFRNSlpoSFFsXzFHVDFuSWV5TVFWdU5qa0taWDQtMHh6TVl5N2FucU5ENFl4cHlsdjQzeGRMdXdXWnJZV2tpSlQ0a3BGTTNyYkl0VEplRk9tU1JOMDBueXlOalMzMmk2U2NDbE9WTXg2M0NPTnltUEdSQnpJQTNfdHpiTFdFMWd1ZVpOUThS&nonce=1698249394.OR0bih8d29YPtOe3QtMHGg&nux=1 200 9793 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.140.96 o15.officeredir.microsoft.com:443 GET / 302 751 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.140.96 www.office.com:80 GET / 302 481 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.140.96 www.office.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.120.75 github.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=ZWxsYSxESVkgSmV3ZWxy 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:35] 10.10.140.96 www.office.com:443 GET / 200 42375 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.116.67 flow.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.116.67 flow.microsoft.com:443 GET / 307 488 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.116.67 make.powerautomate.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.116.67 make.powerautomate.com:443 GET / 200 3870 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.120.75 github.com:443 GET / 200 46790 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.161.168 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.161.168 smtp.office365.com:443 GET / 301 711 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.161.168 smtp.office365.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.161.168 smtp.office365.com:443 GET /owa/ 302 7350 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.185.225 mcgreedysecretc2.thm:80 GET / 200 3570 "Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15"
[2023/10/25:15:56:35] 10.10.161.168 login.microsoftonline.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.161.168 login.microsoftonline.com:443 GET /common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3A%2F%2Fsmtp.office365.com%2Fowa%2F&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=496da1aa-d48b-ba55-9cba-9a52c55da193&protectedtoken=true&claims=%7B%22id_token%22%3A%7B%22xms_cc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&nonce=638338461952013913.9098ce27-9a09-4161-b833-e83028f23310&state=DYsxFoAwCMWoPo-DBb62cJzqq6uj15chmZJCRGuyJEVS1Bsc8KNpnCaKUOwh4fe0zjEk-NCmfGXE0yHmjwEqJd-tvt-oPw 200 9617 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.185.225 frostlings.bigbadstash.thm:80 GET /storage.php?goodies=eSBLaXQKOTM5NDgxMDg1 200 362 "Go-http-client/1.1"
[2023/10/25:15:56:35] 10.10.185.225 msdn.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.116.67 dgps.support.microsoft.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.116.67 dgps.support.microsoft.com:443 GET / 400 544 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.161.168 officespeech.platform.bing.com:443 CONNECT - 200 0 "-"
[2023/10/25:15:56:35] 10.10.161.168 officespeech.platform.bing.com:443 GET / 400 520 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.185.225 msdn.microsoft.com:443 GET / 301 796 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
[2023/10/25:15:56:35] 10.10.185.225 learn.microsoft.com:443 CONNECT - 200 0 "-"
